ssvid,shipname_norm,imo,callsign,vessel_class,flag,length_m,tonnage_gt,engine_power,hours,fishing_hours,hours_HS,fishing_hours_HS,gfw_owner,gfw_owner_address,gfw_owner_flag
412421146,ZHOUYU910,NA,NA,squid_jigger,CHN,61.06,539.4,1449.95,2975.98,518.11,2784.22,518.11,CHINA AQUATIC PRODUCTS,"1, XINGHAI LU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
503337100,ASSASSIN,NA,VMQ9627,drifting_longlines,AUS,20.89,70,353,4568.29,1461.1,170.82,160.84,WALKER SEAFOODS AUSTRALIA,PO BOX 1622 MOOLOOLABA QLD 4557 AUSTRALIA,AUS
416003055,HWAGWO58,NA,NA,drifting_longlines,TWN,23.31,76.59,426.05,7591.1,3140.58,1182.12,557.76,NA,NA,NA
412212074,LIAODANYU21071,NA,NA,drifting_longlines,CHN,23.69,131.27,759.72,386.08,18.29,33.47,12.44,NA,NA,NA
441410000,AGNES105,7417915,DTBR9,squid_jigger,KOR,49.21,430.07,1119,3531.46,979.18,1753.32,478.67,AGNES FISHERIES,"ROOM 706, DORYEOM JEONGWOO BUILDING, 60, DORYEOM-DONG, JONGNO-GU, SEOUL, 110-716, SOUTH KOREA.",KOR
412326875,LUYUAN23,9674737,BBCH3,drifting_longlines,CHN,39.9,239.58,698,8288.64,6404.92,7533.47,6396.36,RONGCHENG MASHAN OCEAN FISHERIES,NA,CHN
520332000,HESHUN6,NA,NA,drifting_longlines,FJI,31.41,161.8,566.12,4144.39,2502.07,2924.13,2498.19,HE SHUN FISHING,"41-45, FOSTER ROAD, WALU BAY, SUVA, FIJI.",FJI
416001083,CHIACHINCHUN26,NA,BJ4667,drifting_longlines,TWN,27,79.11,618.18,3442.34,2503.46,3115.77,2503.46,LIN LEE JIN YUH,"55, FUXING ROAD, LIUQIU TOWNSHIP, PINGTUNG COUNTY, 92942, CHINA, REPUBLIC OF (TAIWAN)",TWN
416002981,SHENGIHSING26,NA,BJ4890,drifting_longlines,TWN,28.2,97.52,746,7438.95,5772.55,7074.04,5759.73,HUANG FONG JIAO,"NO.186-2,BO-AI ST.,DONGGANG TOWNSHIP,PINGTUNG COUNTY 92844,TAIWAN",TWN
431501786,WAKASHIOMARU31,NA,NA,drifting_longlines,JPN,28.81,128.06,522.22,6248.42,3427.88,4298.5,3173.09,NA,NA,NA
412420611,NINGTAI58,NA,NA,squid_jigger,CHN,61.13,950,1170.62,4481.03,1436.53,4061.74,1436.53,ZHOUSHAN NINGTAI OCEAN FISH,"ROOMS 1708 & 1709, CHANGZHENG PLAZA, 82, CHANGZHENG LU, DONGGANG JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
412329677,LUWENYUANYU171,8785888,BBIM3,tuna_purse_seines,CHN,71.45,1624,2296.49,1532.41,559.61,1179.3,559.61,WENDENG KUN AN FISHERIES,"WENDENG, SHANDONG, CHINA.",CHN
359004000,MONTEALEGRE,8021763,YSC2005,tuna_purse_seines,SLV,79.43,2157,3270.61,7070.21,1964.85,2227.49,737.58,CALVOPESCA EL SALVADOR,"CALLE LOMA LINDA, NO.251, COLONIA SAN BENITO SAN SALVADOR, EL SALAVADOR",SLV
369576000,ISABELLA,8111465,WDE5192,tuna_purse_seines,USA,65.1,1539,2872.67,6426.44,667.92,2409.43,352.21,AACH HOLDING COMPANY NO 2,"7850 N.W. SOUTH RIVER DRIVE MEDLEY, FL 33166 UNITED STATES",USA
431903000,INARIMARU83,9156747,JHQK,pole_and_line,JPN,57.92,499,1478.04,7545.33,2706.54,4395.86,2387.16,HIROYA,"9547, HASAKI,KAMISU-SHI,IBARAKI,JAPAN",JPN
412329426,LURONGYUANYU798,NA,NA,drifting_longlines,CHN,40.01,255,780.23,8439.8,4917.24,1728.62,988.78,RONGCHENG DEEP SEA FISHERIES,"140, GUANHAI DONGLU, RONGCHENG, SHANGDONG, CHINA.",CHN
440954000,DONGWON632,8911322,DSAQ4,drifting_longlines,KOR,51.77,455.19,888.77,8631.67,5223.82,7151.32,4696.96,DONGWON FISHERIES,"824-24, YEOKSAM-DONG, KANGNAM-GU, SEOUL, KOREA",KOR
416241600,SUNGINYI,NA,BI2620,squid_jigger,TWN,74.55,998,1933.77,4882.31,1022.37,2510.18,381.8,SUN GIN YI FISHERIES,"ROOM 419, 4TH FLOOR, 2, YUGANG CENTRAL 1ST ROAD, QIANZHEN DISTRICT, KAOHSIUNG CITY, 80672, CHINA, REPUBLIC OF (TAIWAN)",TWN
416757000,SHANMAAN12,8747991,BI2043,squid_jigger,TWN,57.92,828.38,1167.4,5441.35,1740.71,4858.9,1733.45,SHIAN MAAN FISHERIES,"52-10, DAZHI STREET, WEST CENTRAL DISTRICT, TAINAN CITY, CHINA, REPUBLIC OF (TAIWAN)",TWN
544101120,NAOEROSTAR,NA,NA,tuna_purse_seines,NRU,75.68,2224.39,3294.48,1512.15,329.77,554,199.19,NAURU FISHERIES DEVELOPMENT,"P.O BOX 404, ANIBARE DISTRICT, REPUBLIC OF NAURU",NRU
431600630,HORYUMARU1,NA,NA,drifting_longlines,JPN,23.83,116.56,496.78,5206.95,2281.33,2323.19,1858.3,NA,NA,NA
431600580,SINTOKUMARU,NA,NA,drifting_longlines,JPN,24.71,123.94,456.16,5234.53,2169.72,1497.83,1141.71,NA,NA,NA
735058843,EASTERNPACIFIC,6602240,HC5181,tuna_purse_seines,ECU,42.59,662,2121.96,4122.36,450.48,1240.04,214.93,FISH ECUADOR,SARGENTO VARGAS 112 Y MALECON (FRENTE AL CLUB DE LA UNION) GUAYAQUIL ECUADOR,ECU
417570090,SAGARAKUMARA1,NA,NA,drifting_longlines,LKA,20.86,59.77,258.83,1540.02,609.39,1151.2,567.4,NA,NA,NA
345080700,PACOC,9675535,XCAL9,tuna_purse_seines,MEX,79.35,2042,3782.97,7767.77,1053.06,4268.12,858.27,PESCA AZTECA,"AV. PUERTO DE MAZATLAN 406 INTERIOR F COL. ALFREDO V. BONFIL 82050 MAZATLÁN, SINALOA MÉXICO",MEX
576736000,FUCHUN126,8970770,YJSG6,drifting_longlines,VUT,50.26,637,962.65,7804.17,5372.97,6442.09,5372.26,FU CHUN FISHERIES,P.O.BOX 1640 PORT VILA. VANUATU (TEL.,VUT
412440153,FUYUANYU877,8685351,BZ6UX,squid_jigger,CHN,62.55,742,991.49,4637.52,351.32,3073.91,351.32,FUJIAN LIANJIANG FARSEA,"BEIJIAOCUN, TAILUZHEN, LIANJIANG XIAN, FUJIAN, CHINA.",CHN
416689000,YUHMAO236,NA,BH3037,drifting_longlines,TWN,48.6,441.68,788.03,8242.23,4275.54,5697.58,4268.62,YUH MAO FISHERIES,"4F., NO.3, YUGANG E.2ND RD., QIANZHEN DIST",TWN
98339957,HX6167,NA,NA,drifting_longlines,NA,42.53,620.76,783.57,1963.8,597.92,1963.8,597.92,NA,NA,NA
416002989,SHENGCHIHUI2,NA,BJ4524,drifting_longlines,TWN,22.1,52.52,447.6,5341.4,3840.66,2066.38,1616.48,FANG WU CHEN,"NO. 179, GUANGFU RD., XINYUAN TOWNSHIP, PINGTUNG COUNTY 93248, TAIWAN (R.O.C.)",TWN
417000201,CHAMIKA1,NA,NA,drifting_longlines,LKA,23.27,49.45,389.03,3788.39,1837.58,2868.33,1832.99,NA,NA,NA
235004110,ESPEMAR2,7404803,GUXV,drifting_longlines,GBR,39.24,481,882,8736.07,2957.01,7260,2933.42,ESPEMAR FISHERIES,"OFFICE NO. 3, ANCHOR QUAY, PENRYN, UNITED KINGDOM",GBR
350108017,ANDREA1,7365227,H6ATFI,tuna_purse_seines,NIC,75.84,2077.13,3088.04,5225.03,244.79,2026.36,236.65,TUMBACO FISHING INDUSTRIES,NA,NA
520179000,SUNSHINE89,NA,3DUK,drifting_longlines,FJI,36.6,144.98,382,6327.8,4086.53,459.71,428.35,SUNSHINE FISHERIES,"P O BOX 16386, SUVA",FJI
416000236,YEOUJYIFA,8795522,BJ4572,drifting_longlines,TWN,24.5,61.68,451.33,4400.34,2902.86,4219.81,2902.86,HUANG LIN LI FFN,"NO.70, LN. 276, YANHAI 5TH RD., DONGGANG TOWNSHIP, PINGTUNG COUNTY 928, TAIWAN",TWN
257116000,RADEK,6806535,LNXT,other_purse_seines,NOR,53.55,644,809.05,8748.43,392.99,68.9,37.29,NYE RADEK,NA,NOR
258303000,SJOBRIS,8506828,JWSG,trawlers,NOR,69.94,1559,2206.5,8769.84,905.61,103.8,99.27,TEIGEBRIS,NA,NOR
128000009,300901,NA,NA,NA,NA,22.07,179.29,467.1,1077.89,731.68,1063.11,731.68,NA,NA,NA
366937120,NA,NA,NA,drifting_longlines,USA,24.18,137.19,427.82,5931.1,2691.72,2467.79,1849.34,NA,NA,NA
432991000,KORYOMARU51,8915990,JIGB,drifting_longlines,JPN,52.6,426.53,1250,5781.37,2778.95,3304.06,2049.86,TOYAMA SUISAN,"430,HIGASHIBO,TONAMI-SHI,TOYAMA-KEN,JAPAN",JPN
416067800,CHIENJUI102,8417065,BZEZ,drifting_longlines,TWN,48.6,436,514.04,916.8,185.72,493.05,185.72,CHANG KUO SHU,"NO.2, LANE 100, JHENGDE RD., GUSHAN DISTRICT",TWN
259602000,HARGUN,9171010,LJVB,trawlers,NOR,68.1,1772,3839.31,8752.36,734.18,197.36,126.9,HARGUN HAVFISKE,NA,NOR
263583000,MARDEJAVA,9371713,CUIB6,drifting_longlines,PRT,37.53,399,596,8736.07,3092.63,7955.72,3052.22,POMBO,"RUA DA BESSA, 29 MEADELA",PRT
441074000,DONGHAE101,NA,6NBN,squid_jigger,KOR,49.87,541.35,956.84,4849.54,1372.3,3426.55,1072.72,CHANG JIN TRADING,"652-2, NAMBUMIN 1-DONG, SEO-GU, BUSAN, 602-801, SOUTH KOREA.",KOR
740338000,IGUELDO,8600428,ZDLE1,trawlers,FLK,72.02,2305,2288.24,7521.36,2682.26,1018.36,408.56,IGUELDO FISHING,NA,FLK
416000237,BJ4681,NA,BJ4681,drifting_longlines,TWN,24.6,73.43,559.5,4828.52,3763.77,4548.64,3757.64,SU WEN LANG,"NO.4, MINCYUAN RD., LIOUCIOU TOWNSHIP, PINGTUNG COUNTY 929, TAIWAN",TWN
431200570,KINEIMARU18,NA,NA,drifting_longlines,JPN,21.98,97.55,526.9,4112.62,2042.48,1233.34,879.76,NA,NA,NA
775008412,NA,NA,NA,drifting_longlines,VEN,20.93,75.18,329.94,861.25,438.24,542.22,372.23,NA,NA,NA
273428880,SHPITCBERGEN,NA,NA,trawlers,RUS,84.34,2722.31,4014.91,3465.97,1320.64,639.96,450.59,KARAT 1,"RUSSIA, 183038 MURMANSK, UL. SHMIDTA, D. 43, OF. 521",RUS
416002826,LIANYUFA2,NA,BJ4865,drifting_longlines,TWN,26.8,85.88,618.43,5131.02,3394.09,4314.11,3393.09,HUANG SHOEI FU,"NO.402,SINGDONG RD.,DONGGANG TOWNSHIP,PINGTUNG COUNTY 92841,TAIWAN",TWN
413693270,FUYUANYU995,NA,NA,drifting_longlines,CHN,41.56,399,928.08,5593.24,3910,5593.24,3910,FUJIAN CHANGFU FISHERIES,"BEIJIAOCUN, TAILUZHEN, LIANJIANG XIAN, FUJIAN, CHINA.",CHN
412420955,NINGTAI66,NA,BZV5T,squid_jigger,CHN,50.1,655,993,8736.11,2497.67,8136.79,2497.67,ZHOUSHAN NINGTAI OCEAN FISH,"ROOMS 1708 & 1709, CHANGZHENG PLAZA, 82, CHANGZHENG LU, DONGGANG JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
226180000,STERENN,9225548,FIYL,tuna_purse_seines,FRA,67.3,1606,2950,6966.25,1806.92,2365.14,750.82,FRANCE THON,9 RUE DU PROFESSEUR LEGENDRE BP639 29900 CONCARNEAU,FRA
372880000,REINADELAPAZ,9545792,3EFR6,tuna_purse_seines,PAN,80.6,2249.33,3299.93,3096.43,16.87,338.15,2.55,MAR PACIFICO TUNA,AV. JUAN TANCA MARENGO Y AV. JOSÉ ORRANTIA EDIF. EXECUTIVE CENTER OF. 709 PISO 7 GUAYAQUIL ECUADOR,ECU
730017000,SEAGEM,7528001,HJDA,tuna_purse_seines,COL,62.15,1468,2685.6,7401.01,1609.8,5051.82,1598.24,SIERRALTA INTERNACIONAL,BOCAGRANDE CR 3 #6A-100 EDIFICIO TORRE EMPRESARIAL PROTECCIÓN OF 10-01 CARTAGENA COLOMBIA,COL
367477330,VAK3,NA,WDF6735,drifting_longlines,USA,20.12,65,281.06,6695.1,1974.72,3143.66,1627.25,GAO INVESTMENT,"501 N NIMITZ HWY PIER 19, HONOLULU, HI 96817-5928, USA",USA
416002469,CHUANHSIANG368,8777374,BJ4814,drifting_longlines,TWN,27.2,79.63,477.44,6324.44,4571.14,5684.32,4553.42,TSAI CHIN TE,"NO.51, LANE 1, JHONGSHAN RD.,BENFU VILLAGE, LIOUCIOU TOWNSHIP, PINGTUNG COUNTY, TAIWAN(R.O.C)",TWN
412422706,HUAYING803,8776643,BZV3K,squid_jigger,CHN,44.02,487,718.27,5919.12,1831.67,5526.91,1830.1,ZHOUSHAN HUAYING OCEAN,"ROOM 1102, ZOUSHAN SCIENCE & TECHNOLOGY BLDG, 2121, DONGHAI XILU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
412330954,LULAOYUANYU10,NA,NA,tuna_purse_seines,CHN,45.03,546.28,976.54,1788.42,18.94,563.08,7.74,NA,NA,NA
577222000,CHUNGKUO68,NA,NA,squid_jigger,VUT,48.75,770.48,882.66,2839.62,474.25,2019.69,474.25,GILONTAS OCEAN VANUATU,"PORT VILA, VANUATU.",VUT
412420231,JINHAI858,NA,BZ5VB,squid_jigger,CHN,53.2,457,698,8505.47,2575.2,8012.12,2575.2,ZHOUSHAN JINHAI DEEP SEA,"ROOMS 1108 & 1109, 82, CHANGZHENG LU, DONGGANG JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
412329461,LURONGYUANYU889,NA,78,drifting_longlines,CHN,42.22,255,665.3,7781.34,5051.4,4941.75,3437.01,RONGCHENG OCEAN FISHERIES,"140, GUANHAI DONGLU, RONGCHENG, SHANGDONG, CHINA.",CHN
431258000,SEIFUKUMARU18,8974594,JH3481,pole_and_line,JPN,31,119,743,4307.19,647.7,1158.27,324.96,MIZUTANI S,"KIINAGASHIMA-KU, KIHOKU-CHO, KITAMURO-GUN, MIE-KEN, JAPAN.",JPN
224101940,LOUCENZAS,8733354,EATU,drifting_longlines,ESP,28.45,256.6,299.95,6966.81,3631.93,5361.28,3468.47,PESQUERAS DOJOMA,"SANJURJO BADIA,116 4A VIGO36207 PONTEVEDRA",ESP
416153600,CHENHSING668,8672902,BI2451,drifting_longlines,TWN,54.85,706,1191.59,7161.27,2410.99,3925.96,1820.96,HWA CHUEN FISHERIES,"ROOM 1, 32ND FLR, 6, MINQUAN 2ND ROAD, QIANZHEN DISTRICT, KAOHSIUNG CITY, CHINA, REPUBLIC OF (TAIWAN)",TWN
416004187,TENNMINGYANG688,8778897,BJ5053,NA,TWN,23.15,99.26,701.24,510.92,247.67,172.21,92.52,LIN CHIH YUNG,"NO.93-3, BOI ST., DONGGANG TOWNSHIP, PINGTUNG COUNTY 92844, TAIWAN",TWN
431361000,YAHATAMARU68,9020754,JQCA,drifting_longlines,JPN,49.99,395.54,385.06,6625.46,2816.01,4467.92,2373.99,KABUSHIKI YAHATA SUISAN,"156,SHIBITACHI, KARAKUWACHO, KESENNUMA-SHI,MIYAGI,JAPAN",JPN
412329416,LURONGYUANYU326,9700366,BBKV6,drifting_longlines,CHN,38.15,255,750,6437.08,4331.11,509.67,326.7,RONGCHENG DEEP SEA FISHERIES,"140, GUANHAI DONGLU, RONGCHENG, SHANGDONG, CHINA.",CHN
416004522,FENGYA18,NA,NA,drifting_longlines,TWN,36,347.79,666.1,3434.48,2318.69,3207.28,2318.39,KAO FONG FISHERIES,"MINEYUAN 2ND RD.,CIANJHEN DISTRICT.,KAOHSIUNG CITY ,TAIWAN(R.O.C)",TWN
367179270,RACHEL,NA,WDD6904,pole_and_line,USA,27.46,115.14,449.33,4124.24,241.44,502.43,233.45,NA,NA,NA
259129000,TALBOR,9244178,LLQM,trawlers,NOR,64,1514,3530.4,8500,814.28,134.68,124.07,TALBOR,NA,NOR
412698070,HUAYING9,NA,NA,squid_jigger,CHN,45.29,390.18,844.04,5707.59,1463.5,4313.2,1458.29,NA,NA,NA
412420472,MINGZHOU8,8774762,BZ9VN,squid_jigger,CHN,69.52,946,1492.07,2725.42,637.77,2572.24,634.18,ZHOUSHAN MINGZHOU OCEAN,"9, DONGHAI XILU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
735059088,GUAYATUNA1,8107476,HC4649,tuna_purse_seines,GTM,76.36,2165,3534.09,4409.06,239.03,760.53,50.76,GUAYATUNA,"NERY CHALEN SOLAR 1-2 Y FICUS, SECTOR GUARILLO GRANDE, POSORJA ECUADOR",ECU
263401270,VILADOINFANTE,9207259,CUOW7,drifting_longlines,PRT,25.4,158.06,330.97,6959.2,3708.6,3462.57,2259.12,BPL BALEEIRA PESCA,"HORTA HRT, AZORES.",PRT
368000007,AIB156141801,NA,NA,drifting_longlines,USA,29.61,220.37,400.08,1759.54,1189.31,1759.54,1189.31,NA,NA,NA
417000599,KUSHANPUTHA1,NA,NA,drifting_longlines,LKA,19.7,40.16,212.25,2216.26,154.49,1749.58,142.69,NA,NA,NA
416252600,HSIANGHO8,9842633,BL2136,squid_jigger,TWN,99.45,2786.14,4011.67,6799.48,1483.51,3663.78,634.52,HSIANG WIN FISHERIES,"46, YUGANG N 1ST ROAD, QIANZHEN DISTRICT, KAOHSIUNG CITY, 80672, CHINA, REPUBLIC OF (TAIWAN)",TWN
440104000,LIMDISCOVERER,9683647,6KCA2,tuna_purse_seines,KOR,76.04,1680.18,3632.68,4217.57,785.35,397.62,104.28,HANSUNG ENTERPRISE,"63, TAEJONG-RO, YEONGDO-GU, BUSAN, KOREA",KOR
416081500,FONGCHUN136,NA,NA,drifting_longlines,TWN,51.72,633.67,791.87,7540.19,4804.75,6480.99,4804.75,FONG CHUN FISHERIES,"ROOM 328, 3RD FLOOR, 3, YUGANG E 2ND ROAD, QIANZHEN DISTRICT, KAOHSIUNG CITY, 80672, CHINA, REPUBLIC OF (TAIWAN)",TWN
431600740,FUKUSHOUMARU15,NA,NA,drifting_longlines,JPN,20.56,80.95,586.6,6428.39,2725.7,2882.14,2250.84,NA,NA,NA
316001891,NEWFOUNDLANDCLIPPER,NA,NA,NA,CAN,23.8,110,493.55,1228.09,146.3,168.09,62.2,NA,NA,NA
416231600,YUSHUN,8777910,BJ5024,drifting_longlines,TWN,23.9,95.5,701.24,8696.28,4427.03,5143.18,3456.09,LIN HUNG CHOU,"NO.23, SHIHYE RD., CIANJHEN DIST., KAOHSIUNG CITY 80665, TAIWAN",TWN
432907000,TAIKIMARU81,9661924,7JOB,drifting_longlines,JPN,29.98,119,735,6368.37,4322.43,5333.83,4010.13,KESENNUMA ENYO,"CARE OF KK YAHATA SUISAN , 146, SHIBITACHI, KARAKUWA-CHO, KESENNUMA-SHI, MIYAGI-KEN, 988-0571, JAPAN.",JPN
251329000,GUDRUNTHORKELSD,9171022,TFDD,trawlers,ISL,85.08,1773,6478.15,8710,2521.71,1370.78,729.63,GUDRUN THORKELSDOTTIR EHF,NA,ISL
412421163,MINGXIANG828,NA,NA,squid_jigger,CHN,51.89,838.47,815.93,2431.35,645.31,2148.25,645.31,ZHOUSHAN MINGXIANG MARINE FISH,"4TH FLOOR, 37, PANYANG SHANLU, DINGHAI QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
412440539,FUYUANYU635,NA,NA,tuna_purse_seines,CHN,69.95,1004.28,1220.11,2034.17,769.92,1229.24,751.2,NA,NA,NA
416002885,TENNMINGYANG101,8778823,BJ4894,drifting_longlines,TWN,29.88,99,746,7767.57,6593.3,4394.22,3683.42,LIN JING CHUN,"NO.93-3, BO’AI ST., DONGGANG TOWNSHIP, PINGTUNG COUNTY 928, TAIWAN (R.O.C.)",TWN
416004427,DEHAI16,8780656,BJ5078,drifting_longlines,TWN,23.95,99.57,700.49,8554.35,5581.77,5033.95,3881.31,HSU LAN YUN,"NO.65-7, FENGYU ST., DONGGANG TOWNSHIP, PINGTUNG COUNTY 928, TAIWAN",TWN
412420376,XINJILI15,8777594,BZ3UV,squid_jigger,CHN,65.9,942,1171.85,8560.83,809.43,6228.22,787.08,ZHOUSHAN XINJILI OCEAN FISHERIES,"ROOMS 410-408, BUILDING G21, KELAIHUA INTL FURNITURE PLAZA, HAITANDADAO LU, LINCHENGZHEN, DINGHAI QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
417000680,LANKARANI2,NA,NA,drifting_longlines,LKA,21.96,47.82,435.43,3191.28,1101.22,1678.19,1093.68,NA,NA,NA
224464000,DONIENE,9130779,EAAI,tuna_purse_seines,ESP,109.29,3674,4413.38,2255.92,44.86,316.15,43.61,ATUNEROS CONGELADORES Y TRAN FRI,"LAMERA, 1|BERMEO|48370|VIZCAYA",ESP
412421131,NINGTAI51,NA,NA,squid_jigger,CHN,54.4,859.48,828.71,1790.72,339.92,1514.16,339.92,ZHOUSHAN NINGTAI OCEAN FISH,"ROOMS 1708 & 1709, CHANGZHENG PLAZA, 82, CHANGZHENG LU, DONGGANG JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
224030940,ARADONBERRIA,8735780,EA3095,set_gillnets,ESP,25,166.25,232.35,2955.54,1350.19,241.74,206.77,JOSE MARIA LEMA MARTINEZ Y 2 MAS,"CL. ENCARNACION, 29-1º",ESP
416367000,HSIANGHSIN6,NA,BI2546,drifting_longlines,TWN,55.9,531,894,7025.47,3792.44,5368.16,3790.36,HSIANG HSIN FISHERIES,"NO.8, LN. 124, FOGONG RD., QIANZHEN DIST., KAOHSIUNG CITY 80666, TAIWAN",FRA
431680136,TOMOMARU3,NA,NA,drifting_longlines,JPN,16.47,142.23,88.27,5324.16,1824.05,811.4,331.47,KIYOSHI GANEKO,NA,JPN
416770000,MAANFARN666,8648315,BI2428,drifting_longlines,TWN,56.3,722,1020.86,8587.86,7025.69,830.15,753.55,CHEN WEN SHENG,"HOUPING RD.,CIANJHEN DISTRICT KAOHSIUNG CITY .TAIWAN(R.O.C)",TWN
900028639,HHH,NA,NA,squid_jigger,CHN,52.87,498.19,953.25,8098.48,2199.01,7754.88,2197.81,NA,NA,NA
412420796,XINSHIJI206,9663611,BV5VS,drifting_longlines,CHN,37.45,396,727.26,5378.37,2261.75,5378.37,2261.75,ZHOUSHAN PACIFIC TUNA PELAGIC FISHERIES,PUTUO ZHOUSHAN,CHN
368161000,WHITEWATER2,NA,WCY6968,drifting_longlines,USA,19.3,117.14,195.04,2138.19,269.83,84.82,71.77,WHITE WATER FISH,149 N INDIES DR,USA
359002000,MONTEROCIO,NA,YSC2002,tuna_purse_seines,SLV,79.13,2118,3580.8,4504.02,556.91,3418.76,523.38,CALVOPESCA EL SALVADOR,"CALLE LOMA LINDA, NO.251, COLONIA SAN BENITO SAN SALVADOR, EL SALVADOR",SLV
416002536,ANWONEFA1,NA,BJ4828,drifting_longlines,TWN,28.2,98.66,700.49,7318.22,5071.9,3974.98,2334.71,JHENG JIANG MING,"NO.42, ZHONGZHENG RD., LIUQIU TOWNSHIP, PINGTUNG COUNTY 92942, TAIWAN (R.O.C.)",TWN
431600620,MATSUMARU8,NA,NA,drifting_longlines,JPN,26.46,134.55,472.57,3658.39,1517.23,2023.65,1517.23,NA,NA,NA
432370000,EHIMEMARU,9267845,7JPF,drifting_longlines,JPN,50.25,479,1323,8569.76,139.7,710.35,111.73,EHIME KEN,"4-4-2,ICHIBAN-CHO,MATSUYAMA-SHI,EHIME,JAPAN",JPN
660005100,BELOUVE,9653848,FIDQ,tuna_purse_seines,REU,89,2667,3800,2197.94,5.3,31.66,4.33,SAPMER ARMT,BP2012 DARSE PECHE M10 97420 LE PORT LA RÉUNION (FRANCE),REU
416002875,RUEYISHYANG6,8778914,BJ4892,drifting_longlines,TWN,29.7,99,618.43,8710.57,6385.55,3724.27,3157.68,HUNG S M,"12TH FLOOR, 20, ALLEY 60, LANE 356, DEMIN ROAD, NANZI DISTRICT, KAOHSIUNG CITY, 81157, CHINA, REPUBLIC OF (TAIWAN)",TWN
432605000,TOEINARU15,8815059,JCSI,drifting_longlines,JPN,49.99,457.16,735,7434.06,5283.18,4062.97,3377.79,SUMIYOSHI,"3-8-7,MISAKI,MIURA-SHI,KANAGAWA,JAPAN",JPN
200041700,NA,NA,NA,drifting_longlines,NA,42.59,465.13,715.67,3089,2071.79,3089,2071.79,NA,NA,NA
664139000,EVERGOLD1,8661161,S70G,drifting_longlines,SYC,55.1,498,1101.11,8681.66,5505.67,5923.72,4358.35,GOLDEN WIDE FISHERIES,"C/O A. C. T. OFFSHORE LIMITED, 1ST FLOOR OLIAJI TRADE CENTRE, P. O. BOX 1377, VICTORIA, MAHÉ, REPUBLIC OF SEYCHELLES",SYC
416540000,KUANGHARNG7,8648444,BI2322,drifting_longlines,TWN,54.85,710,984.59,8006.23,5044.68,4975.7,4192.31,NA,NA,NA
316006385,CINDYMICHELLE,NA,NA,drifting_longlines,CAN,31.08,145,824.95,691.32,46,34.94,24.3,NA,NA,NA
416167900,HAOCHING101,8674871,BH3370,drifting_longlines,TWN,47.08,350,824.52,8303.65,6021.63,7955.78,6007.67,HSIA FU SHUI,"45, KAIXUAN 2ND ROAD, LINGYA DISTRICT, KAOHSIUNG CITY, 80276, CHINA, REPUBLIC OF (TAIWAN)",TWN
224079000,FOLIAS,9304863,EAXS,trawlers,ESP,53.85,942.1,1245.59,1966.63,236.75,65.21,38.66,FREIREMAR,NA,ESP
412440562,FUYUANYU7779,8712312,BZW8P,drifting_longlines,CHN,47.2,608,878.59,8084.61,5559.3,6731.49,5552.4,FUJIAN YAOXIANG MARINE,"ROOM B2, 8TH FLOOR, BUILDING 1, HONGYANG XINCHENG, YANGQIAO LU, GULOU QU, FUZHOU, FUJIAN, CHINA.",CHN
123450800,CARTADEDECES,7515341,XCCB,tuna_purse_seines,MEX,55.16,962.5,2318.15,7128.68,1476.43,2153.35,584.04,HERSEA,"CALZADA SAN BARTOLO NAUCALPAN #360 ARG. PONIENTE DEL. MIGUEL HIDALGO ENSENADA, B.C. 22890 MÉXICO",MEX
367418820,CAPTAINKENNETH,NA,WDE9574,drifting_longlines,USA,23.71,125,382.99,1582.3,1057.16,863.63,695.14,NA,NA,NA
412331066,LURONGYUANYU897,NA,NA,squid_jigger,CHN,61.23,819,1864.18,2442.49,376.9,1771.23,370.41,NA,NA,NA
431701780,KAIYOMARU35,8809309,JMXY,drifting_longlines,JPN,49.34,405.33,698.51,7277.77,4738.3,6450.68,4726.87,KAIYO FISHERIES,"21 SHIMOJO,MINATOMACHI,HACHINOHE-SHI,AOMORI,JAPAN",JPN
412695680,XINSHIJI83,8670057,BZVY6,drifting_longlines,CHN,49.68,634,752.13,4967.63,3156.46,3908.19,2827.82,ZHEJIANG OCEAN FAMILY,"27TH FLOOR, KAISES COMMERCIAL CENTER, 11, QINGCHUN LU, SHANGCHENG QU, HANGZHOU, ZHEJIANG, 310009, CHINA.",CHN
412420577,JINHAI888,8779906,BZ3VI,squid_jigger,CHN,49.72,496,748.1,6056.93,1442.76,5431.91,1432.12,ZHOUSHAN JINHAI DEEP SEA,"ROOMS 1108 & 1109, 82, CHANGZHENG LU, DONGGANG JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN
